incident_id,timestamp,date,crime_type,attack_method,severity,financial_impact_usd,target_type,location,source_ip_country,system_affected,time_of_day,risk_score
INC-2025-0678,2025-01-31 23:00:00,2025-01-31,DDoS Attack,API Key Abuse,Medium,122369.0,Government,Middle East,CA,Cloud Database,Afternoon,35.9
INC-2025-0679,2025-04-19 21:00:00,2025-04-19,Credential Theft,Man-in-the-Middle,Low,149407.0,Critical Infrastructure,Europe,CN,Web Application,Afternoon,21.8
INC-2025-0680,2025-07-01 09:00:00,2025-07-01,Credential Theft,Brute Force,Critical,145179.0,Educational Institution,Asia-Pacific,DE,Active Directory,Evening,82.4
INC-2025-0681,2025-04-10 22:00:00,2025-04-10,Ransomware,Brute Force,Critical,487743.0,Government,Middle East,DE,Web Application,Afternoon,68.3
INC-2025-0682,2025-09-01 03:00:00,2025-09-01,Phishing,SQL Injection,Low,29942.0,Educational Institution,Europe,UK,POS Terminal,Afternoon,20.8
INC-2025-0683,2025-05-16 10:00:00,2025-05-16,Credential Theft,SQL Injection,Medium,13314.0,Healthcare,Africa,UK,Identity Provider,Evening,26.6
INC-2025-0684,2025-11-19 20:00:00,2025-11-19,Data Exfiltration,Brute Force,High,815387.0,Tech Enterprise,Africa,JP,Active Directory,Evening,72.2
INC-2025-0685,2025-07-30 15:00:00,2025-07-30,Phishing,Social Engineering,High,59382.0,Critical Infrastructure,Europe,IN,Web Application,Morning,60.9
INC-2025-0686,2025-04-11 20:00:00,2025-04-11,Ransomware,Ransomware Binary,High,606664.0,Healthcare,Europe,US,POS Terminal,Morning,69.0
INC-2025-0687,2025-08-02 13:00:00,2025-08-02,Phishing,Brute Force,Low,2541.0,E-Commerce,Europe,CN,Web Application,Morning,16.3
INC-2025-0688,2025-06-07 16:00:00,2025-06-07,Credential Theft,Ransomware Binary,Critical,44339.0,Educational Institution,Africa,RU,Email Gateway,Evening,68.5
INC-2025-0689,2025-10-17 07:00:00,2025-10-17,Phishing,Social Engineering,Low,27469.0,Educational Institution,North America,CN,Active Directory,Night,37.6
INC-2025-0690,2025-06-11 10:00:00,2025-06-11,Phishing,SQL Injection,Medium,,Educational Institution,Europe,RU,Active Directory,Morning,40.9
INC-2025-0691,2025-08-08 23:00:00,2025-08-08,Malware Outbreak,Brute Force,Medium,36281.0,E-Commerce,Latin America,BR,Web Application,Morning,45.6
INC-2025-0692,2025-06-24 04:00:00,2025-06-24,Financial Fraud,Ransomware Binary,Medium,297926.0,Healthcare,Latin America,IN,Email Gateway,Evening,40.0
INC-2025-0693,2025-05-12 09:00:00,2025-05-12,Phishing,Ransomware Binary,Low,5581.0,Tech Enterprise,Africa,DE,POS Terminal,Night,27.2
INC-2025-0694,2025-08-28 10:00:00,2025-08-28,Phishing,Zero-day Exploit,Critical,43578.0,Government,Middle East,IN,Email Gateway,Afternoon,84.9
INC-2025-0695,2025-02-10 15:00:00,2025-02-10,Credential Theft,Zero-day Exploit,Medium,119897.0,Tech Enterprise,Asia-Pacific,JP,Identity Provider,Evening,36.8
INC-2025-0696,2025-05-03 14:00:00,2025-05-03,Ransomware,Brute Force,High,738340.0,Educational Institution,North America,CA,POS Terminal,Afternoon,52.0
INC-2025-0697,2025-09-15 11:00:00,2025-09-15,Credential Theft,Social Engineering,Critical,,Educational Institution,Europe,NL,Identity Provider,Morning,79.7
INC-2025-0698,2025-12-23 21:00:00,2025-12-23,Credential Theft,Zero-day Exploit,Critical,251471.0,Critical Infrastructure,North America,UK,Active Directory,Evening,44.0
INC-2025-0699,2025-08-23 19:00:00,2025-08-23,Financial Fraud,Brute Force,Medium,289928.0,E-Commerce,North America,JP,Cloud Database,Afternoon,39.9
INC-2025-0700,2025-07-18 14:00:00,2025-07-18,Credential Theft,Man-in-the-Middle,High,334457.0,E-Commerce,Africa,BR,Identity Provider,Morning,44.2
INC-2025-0701,2025-10-29 21:00:00,2025-10-29,Ransomware,Ransomware Binary,Medium,672561.0,Government,Asia-Pacific,US,Email Gateway,Afternoon,30.6
INC-2025-0702,2025-02-03 14:00:00,2025-02-03,Credential Theft,Social Engineering,Medium,137903.0,Critical Infrastructure,North America,US,Email Gateway,Night,56.8
INC-2025-0703,2025-04-23 12:00:00,2025-04-23,Insider Threat,Social Engineering,High,322827.0,Healthcare,Africa,JP,POS Terminal,Morning,92.9
INC-2025-0704,2025-01-10 08:00:00,2025-01-10,Ransomware,SQL Injection,High,801917.0,Financial Service,North America,RU,POS Terminal,Night,79.6
INC-2025-0705,2025-04-28 03:00:00,2025-04-28,Financial Fraud,Spear Phishing Email,Low,83858.0,Tech Enterprise,North America,JP,Email Gateway,Night,10.5
INC-2025-0706,2025-06-29 05:00:00,2025-06-29,Malware Outbreak,SQL Injection,Low,20276.0,Government,Latin America,BR,Email Gateway,Morning,35.8
INC-2025-0707,2025-04-13 11:00:00,2025-04-13,Data Exfiltration,Spear Phishing Email,High,345103.0,Healthcare,North America,NL,Identity Provider,Morning,60.7
INC-2025-0708,2025-05-25 01:00:00,2025-05-25,Ransomware,API Key Abuse,Medium,691687.0,E-Commerce,Middle East,CN,Active Directory,Night,57.4
INC-2025-0709,2025-10-03 09:00:00,2025-10-03,Ransomware,API Key Abuse,High,264560.0,Educational Institution,Asia-Pacific,NL,Web Application,Evening,46.5
INC-2025-0710,2025-05-21 10:00:00,2025-05-21,Insider Threat,API Key Abuse,Critical,241285.0,Financial Service,Asia-Pacific,RU,Email Gateway,Night,83.8
INC-2025-0711,2025-03-27 07:00:00,2025-03-27,Credential Theft,Social Engineering,Medium,270334.0,Educational Institution,North America,CA,Active Directory,Night,57.6
INC-2025-0712,2025-12-28 16:00:00,2025-12-28,Credential Theft,Brute Force,Medium,225566.0,Government,Africa,CN,Active Directory,Night,27.2
INC-2025-0713,2025-06-15 05:00:00,2025-06-15,Phishing,Brute Force,Medium,9071.0,Healthcare,Latin America,IN,Cloud Database,Evening,45.6
INC-2025-0714,2025-12-11 06:00:00,2025-12-11,Phishing,Zero-day Exploit,High,113223.0,Healthcare,Africa,CA,Active Directory,Evening,65.3
INC-2025-0715,2025-09-06 04:00:00,2025-09-06,Phishing,Zero-day Exploit,Low,21661.0,Educational Institution,Asia-Pacific,CA,Cloud Database,Night,44.1
INC-2025-0716,2025-10-06 08:00:00,2025-10-06,Phishing,Ransomware Binary,Medium,1132.0,Healthcare,Asia-Pacific,UK,Email Gateway,Afternoon,11.7
INC-2025-0717,2025-02-08 04:00:00,2025-02-08,Phishing,Brute Force,Medium,108853.0,Financial Service,Asia-Pacific,UK,Active Directory,Afternoon,42.4
INC-2025-0718,2025-01-23 13:00:00,2025-01-23,Phishing,Zero-day Exploit,Medium,72997.0,Tech Enterprise,Africa,NL,Web Application,Evening,35.6
INC-2025-0719,2025-05-08 11:00:00,2025-05-08,Phishing,SQL Injection,Medium,2067.0,E-Commerce,Latin America,US,Active Directory,Evening,63.4
INC-2025-0720,2025-07-09 14:00:00,2025-07-09,DDoS Attack,Zero-day Exploit,Medium,284365.0,Healthcare,Latin America,DE,Cloud Database,Night,33.1
INC-2025-0721,2025-06-30 18:00:00,2025-06-30,Credential Theft,SQL Injection,Low,310745.0,Healthcare,Latin America,IN,Cloud Database,Morning,41.0
INC-2025-0722,2025-05-09 16:00:00,2025-05-09,DDoS Attack,Zero-day Exploit,High,220862.0,Critical Infrastructure,Middle East,DE,Active Directory,Night,63.8
INC-2025-0723,2025-04-03 06:00:00,2025-04-03,Credential Theft,API Key Abuse,Medium,329816.0,Government,North America,RU,Active Directory,Night,34.2
INC-2025-0724,2025-08-17 06:00:00,2025-08-17,Credential Theft,Social Engineering,Critical,306033.0,Financial Service,Latin America,CN,POS Terminal,Evening,52.6
INC-2025-0725,2025-01-15 10:00:00,2025-01-15,Financial Fraud,Ransomware Binary,High,293102.0,E-Commerce,Europe,IN,Web Application,Morning,76.2
INC-2025-0726,2025-04-12 07:00:00,2025-04-12,Data Exfiltration,SQL Injection,Critical,841494.0,E-Commerce,Middle East,CN,Cloud Database,Afternoon,85.8
INC-2025-0727,2025-04-13 18:00:00,2025-04-13,Phishing,Ransomware Binary,Low,14894.0,Tech Enterprise,Europe,RU,Active Directory,Afternoon,46.2
INC-2025-0728,2025-10-13 06:00:00,2025-10-13,Data Exfiltration,Spear Phishing Email,Critical,240043.0,Financial Service,North America,US,Cloud Database,Evening,69.9
INC-2025-0729,2025-12-23 19:00:00,2025-12-23,Phishing,Zero-day Exploit,Medium,47412.0,Financial Service,Africa,US,Email Gateway,Morning,19.6
INC-2025-0730,2025-06-02 01:00:00,2025-06-02,Ransomware,Zero-day Exploit,High,214437.0,Tech Enterprise,Africa,DE,Active Directory,Night,51.9
INC-2025-0731,2025-06-16 19:00:00,2025-06-16,Financial Fraud,Social Engineering,High,333345.0,Financial Service,Middle East,JP,Active Directory,Morning,46.1
INC-2025-0732,2025-12-19 01:00:00,2025-12-19,Ransomware,Man-in-the-Middle,High,60514.0,Tech Enterprise,Africa,CA,Identity Provider,Afternoon,62.3
INC-2025-0733,2025-03-18 13:00:00,2025-03-18,Credential Theft,Brute Force,High,99937.0,Tech Enterprise,North America,RU,Email Gateway,Night,51.6
INC-2025-0734,2025-06-26 20:00:00,2025-06-26,Ransomware,Social Engineering,Critical,331383.0,Financial Service,Latin America,NL,Cloud Database,Afternoon,42.2
INC-2025-0735,2025-08-04 11:00:00,2025-08-04,Phishing,Brute Force,High,15691.0,Healthcare,North America,DE,Email Gateway,Morning,76.4
INC-2025-0736,2025-05-05 14:00:00,2025-05-05,Phishing,Ransomware Binary,Medium,94848.0,Healthcare,Asia-Pacific,JP,Email Gateway,Morning,29.1
INC-2025-0737,2025-10-29 03:00:00,2025-10-29,DDoS Attack,Brute Force,Medium,10435.0,Critical Infrastructure,Europe,CN,POS Terminal,Night,29.5
INC-2025-0738,2025-11-10 23:00:00,2025-11-10,Phishing,Spear Phishing Email,Critical,78224.0,Financial Service,Middle East,NL,Identity Provider,Night,62.2
INC-2025-0739,2025-11-19 23:00:00,2025-11-19,DDoS Attack,API Key Abuse,High,263245.0,Critical Infrastructure,Latin America,CA,Email Gateway,Evening,56.0
INC-2025-0740,2025-03-23 19:00:00,2025-03-23,Malware Outbreak,Zero-day Exploit,Low,21369.0,Financial Service,Europe,JP,Active Directory,Afternoon,11.6
INC-2025-0741,2025-03-06 01:00:00,2025-03-06,Credential Theft,API Key Abuse,Medium,199692.0,E-Commerce,Latin America,IN,Web Application,Night,52.0
INC-2025-0742,2025-05-09 00:00:00,2025-05-09,Phishing,SQL Injection,High,12345.0,Educational Institution,Latin America,DE,POS Terminal,Night,57.2
INC-2025-0743,2025-01-26 01:00:00,2025-01-26,Financial Fraud,API Key Abuse,Critical,122399.0,Financial Service,Asia-Pacific,RU,POS Terminal,Evening,96.7
INC-2025-0744,2025-10-12 10:00:00,2025-10-12,Credential Theft,Spear Phishing Email,Low,134065.0,Government,Latin America,CA,POS Terminal,Afternoon,40.6
INC-2025-0745,2025-10-15 09:00:00,2025-10-15,Phishing,API Key Abuse,Low,16775.0,E-Commerce,Europe,CA,Identity Provider,Morning,47.3
INC-2025-0746,2025-01-22 01:00:00,2025-01-22,Credential Theft,API Key Abuse,Low,154594.0,Educational Institution,North America,US,Cloud Database,Night,53.4
INC-2025-0747,2025-04-15 21:00:00,2025-04-15,Credential Theft,SQL Injection,Medium,21940.0,Tech Enterprise,North America,UK,POS Terminal,Night,28.5
INC-2025-0748,2025-02-06 06:00:00,2025-02-06,Credential Theft,API Key Abuse,Medium,222984.0,Government,Africa,DE,Web Application,Morning,30.1
INC-2025-0749,2025-06-10 01:00:00,2025-06-10,Credential Theft,Ransomware Binary,Medium,13572.0,Healthcare,Asia-Pacific,NL,Identity Provider,Night,32.3
INC-2025-0750,2025-09-10 23:00:00,2025-09-10,Phishing,Social Engineering,Medium,78400.0,Healthcare,North America,CA,POS Terminal,Morning,55.6
INC-2025-0751,2025-11-17 09:00:00,2025-11-17,Credential Theft,Spear Phishing Email,Critical,298257.0,Tech Enterprise,Asia-Pacific,NL,Web Application,Morning,57.2
INC-2025-0752,2025-02-25 22:00:00,2025-02-25,Phishing,Man-in-the-Middle,Medium,6190.0,Critical Infrastructure,North America,NL,Email Gateway,Evening,38.3
INC-2025-0753,2025-11-03 05:00:00,2025-11-03,Malware Outbreak,Spear Phishing Email,Low,54472.0,Critical Infrastructure,Latin America,DE,Identity Provider,Night,68.4
INC-2025-0754,2025-07-23 15:00:00,2025-07-23,Phishing,SQL Injection,High,119229.0,Government,Africa,CA,Web Application,Morning,89.6
INC-2025-0755,2025-09-14 06:00:00,2025-09-14,Ransomware,Zero-day Exploit,Medium,199457.0,Critical Infrastructure,Middle East,BR,Identity Provider,Evening,67.4
INC-2025-0756,2025-12-20 06:00:00,2025-12-20,Malware Outbreak,SQL Injection,High,58888.0,E-Commerce,Europe,UK,Active Directory,Morning,82.2
INC-2025-0757,2025-01-28 22:00:00,2025-01-28,Phishing,Social Engineering,Medium,115416.0,Financial Service,Europe,CA,POS Terminal,Morning,25.6
INC-2025-0758,2025-01-10 07:00:00,2025-01-10,Credential Theft,API Key Abuse,High,118096.0,E-Commerce,Middle East,CN,Web Application,Afternoon,60.6
INC-2025-0759,2025-05-10 04:00:00,2025-05-10,Phishing,Spear Phishing Email,Medium,46615.0,Healthcare,North America,RU,Cloud Database,Afternoon,35.8
INC-2025-0760,2025-10-05 05:00:00,2025-10-05,Credential Theft,Zero-day Exploit,Critical,315109.0,Healthcare,Europe,CN,Identity Provider,Night,55.0
INC-2025-0761,2025-01-15 20:00:00,2025-01-15,DDoS Attack,Social Engineering,Medium,172217.0,E-Commerce,Europe,RU,Email Gateway,Evening,41.9
INC-2025-0762,2025-12-04 17:00:00,2025-12-04,DDoS Attack,Brute Force,Critical,333468.0,Healthcare,Europe,CA,Email Gateway,Morning,62.2
INC-2025-0763,2025-11-22 13:00:00,2025-11-22,Ransomware,API Key Abuse,High,569235.0,Tech Enterprise,North America,RU,Web Application,Evening,61.8
INC-2025-0764,2025-06-02 07:00:00,2025-06-02,Phishing,API Key Abuse,Medium,21431.0,Government,Europe,JP,Email Gateway,Morning,51.8
INC-2025-0765,2025-02-16 12:00:00,2025-02-16,Data Exfiltration,Zero-day Exploit,High,658278.0,Financial Service,Latin America,RU,Cloud Database,Morning,47.9
INC-2025-0766,2025-10-24 15:00:00,2025-10-24,Insider Threat,Man-in-the-Middle,High,54922.0,Healthcare,Africa,UK,Identity Provider,Night,48.6
INC-2025-0767,2025-05-12 02:00:00,2025-05-12,Phishing,Spear Phishing Email,Low,3486.0,Government,Middle East,NL,POS Terminal,Morning,34.1
INC-2025-0768,2025-11-06 07:00:00,2025-11-06,Malware Outbreak,API Key Abuse,High,17304.0,Healthcare,Europe,CN,Email Gateway,Morning,83.4
INC-2025-0769,2025-08-24 21:00:00,2025-08-24,Phishing,Brute Force,High,1002.0,Government,North America,DE,Active Directory,Morning,75.3
INC-2025-0770,2025-04-20 10:00:00,2025-04-20,Phishing,SQL Injection,Low,119446.0,Critical Infrastructure,Latin America,JP,Email Gateway,Evening,25.8
INC-2025-0771,2025-12-06 03:00:00,2025-12-06,Financial Fraud,Man-in-the-Middle,Low,310364.0,Critical Infrastructure,Latin America,NL,Web Application,Night,65.2
INC-2025-0772,2025-03-18 12:00:00,2025-03-18,DDoS Attack,Ransomware Binary,High,61176.0,Healthcare,Latin America,DE,Identity Provider,Afternoon,74.6
INC-2025-0773,2025-03-25 14:00:00,2025-03-25,Insider Threat,Social Engineering,Critical,418781.0,Educational Institution,Africa,CN,Cloud Database,Night,87.7
INC-2025-0774,2025-03-25 15:00:00,2025-03-25,Malware Outbreak,SQL Injection,Low,6387.0,Educational Institution,Asia-Pacific,DE,Cloud Database,Evening,40.7
INC-2025-0775,2025-10-13 11:00:00,2025-10-13,Ransomware,Spear Phishing Email,High,313456.0,Educational Institution,Africa,US,Web Application,Afternoon,44.4
INC-2025-0776,2025-03-05 05:00:00,2025-03-05,Credential Theft,API Key Abuse,Low,13749.0,Educational Institution,North America,UK,Active Directory,Evening,49.5
INC-2025-0777,2025-03-29 18:00:00,2025-03-29,Phishing,Ransomware Binary,High,13213.0,Financial Service,Africa,NL,Identity Provider,Morning,67.5
INC-2025-0778,2025-09-29 21:00:00,2025-09-29,Ransomware,API Key Abuse,Low,674135.0,E-Commerce,Latin America,US,Email Gateway,Evening,14.3
INC-2025-0779,2025-12-27 17:00:00,2025-12-27,Phishing,Ransomware Binary,High,48598.0,Tech Enterprise,North America,NL,POS Terminal,Evening,61.2
INC-2025-0780,2025-04-21 04:00:00,2025-04-21,Financial Fraud,API Key Abuse,High,173206.0,Tech Enterprise,Latin America,BR,Web Application,Evening,75.1
INC-2025-0781,2025-01-23 22:00:00,2025-01-23,Phishing,Spear Phishing Email,Low,101993.0,Critical Infrastructure,North America,CN,POS Terminal,Morning,31.5
INC-2025-0782,2025-10-27 13:00:00,2025-10-27,Insider Threat,API Key Abuse,High,178938.0,Critical Infrastructure,North America,JP,Active Directory,Evening,70.1
INC-2025-0783,2025-12-31 11:00:00,2025-12-31,DDoS Attack,Zero-day Exploit,Medium,113541.0,E-Commerce,North America,NL,Email Gateway,Afternoon,28.8
INC-2025-0784,2025-06-26 13:00:00,2025-06-26,Malware Outbreak,Spear Phishing Email,Medium,14663.0,Financial Service,North America,NL,POS Terminal,Night,44.7
INC-2025-0785,2025-01-09 21:00:00,2025-01-09,Financial Fraud,Spear Phishing Email,Critical,143518.0,Healthcare,Africa,US,Identity Provider,Afternoon,79.9
INC-2025-0786,2025-09-27 23:00:00,2025-09-27,Credential Theft,API Key Abuse,Medium,255319.0,Tech Enterprise,Asia-Pacific,JP,Identity Provider,Afternoon,33.6
INC-2025-0787,2025-01-23 03:00:00,2025-01-23,Phishing,Brute Force,Medium,53551.0,Critical Infrastructure,Middle East,CN,Active Directory,Evening,32.4
INC-2025-0788,2025-01-15 09:00:00,2025-01-15,Phishing,Man-in-the-Middle,Medium,48829.0,Financial Service,Asia-Pacific,NL,Active Directory,Night,35.4
INC-2025-0789,2025-11-15 04:00:00,2025-11-15,DDoS Attack,Spear Phishing Email,Low,135697.0,Critical Infrastructure,Middle East,IN,Identity Provider,Afternoon,41.1
INC-2025-0790,2025-09-23 09:00:00,2025-09-23,Ransomware,API Key Abuse,High,213944.0,E-Commerce,Latin America,DE,POS Terminal,Afternoon,60.8
INC-2025-0791,2025-11-28 03:00:00,2025-11-28,DDoS Attack,Social Engineering,Medium,16319.0,E-Commerce,Middle East,JP,Active Directory,Afternoon,25.1
INC-2025-0792,2025-01-16 21:00:00,2025-01-16,Financial Fraud,Zero-day Exploit,Low,122408.0,Financial Service,North America,CN,POS Terminal,Afternoon,40.1
INC-2025-0793,2025-12-25 22:00:00,2025-12-25,Ransomware,Zero-day Exploit,High,254829.0,Financial Service,Middle East,NL,Cloud Database,Morning,90.7
INC-2025-0794,2025-12-17 19:00:00,2025-12-17,Insider Threat,Brute Force,Medium,113295.0,Healthcare,North America,RU,Email Gateway,Afternoon,33.5
INC-2025-0795,2025-08-11 20:00:00,2025-08-11,Credential Theft,Spear Phishing Email,Medium,338024.0,Educational Institution,Asia-Pacific,UK,Active Directory,Morning,30.2
INC-2025-0796,2025-04-02 22:00:00,2025-04-02,DDoS Attack,Zero-day Exploit,Low,174169.0,Government,North America,DE,POS Terminal,Afternoon,43.1
INC-2025-0797,2025-10-26 11:00:00,2025-10-26,Insider Threat,Zero-day Exploit,High,496476.0,Healthcare,Asia-Pacific,JP,Identity Provider,Morning,81.4
INC-2025-0798,2025-09-30 03:00:00,2025-09-30,Data Exfiltration,Man-in-the-Middle,High,343219.0,Critical Infrastructure,Middle East,BR,Identity Provider,Morning,56.8
INC-2025-0799,2025-07-17 07:00:00,2025-07-17,Malware Outbreak,API Key Abuse,Low,20544.0,Educational Institution,North America,IN,POS Terminal,Evening,25.4
INC-2025-0800,2025-02-07 17:00:00,2025-02-07,Ransomware,Social Engineering,Critical,354647.0,Government,Europe,IN,Identity Provider,Afternoon,100.0
INC-2025-0801,2025-08-11 06:00:00,2025-08-11,Phishing,Spear Phishing Email,Low,10476.0,Tech Enterprise,Europe,NL,Web Application,Night,28.2
INC-2025-0802,2025-11-21 16:00:00,2025-11-21,Financial Fraud,Spear Phishing Email,High,320594.0,Critical Infrastructure,Asia-Pacific,NL,Email Gateway,Morning,87.4
INC-2025-0803,2025-10-07 08:00:00,2025-10-07,Phishing,Social Engineering,Critical,107331.0,Healthcare,Asia-Pacific,US,Web Application,Evening,98.4
INC-2025-0804,2025-03-01 02:00:00,2025-03-01,Phishing,Spear Phishing Email,High,96899.0,Educational Institution,Africa,CA,Cloud Database,Evening,87.3
INC-2025-0805,2025-12-22 17:00:00,2025-12-22,Data Exfiltration,Ransomware Binary,Critical,612886.0,Educational Institution,Asia-Pacific,IN,Identity Provider,Morning,78.5
INC-2025-0806,2025-11-02 13:00:00,2025-11-02,Financial Fraud,Social Engineering,Medium,347762.0,Educational Institution,Asia-Pacific,CA,POS Terminal,Afternoon,43.1
INC-2025-0807,2025-01-21 12:00:00,2025-01-21,Ransomware,Man-in-the-Middle,Low,730175.0,Financial Service,Africa,UK,Web Application,Afternoon,25.1
INC-2025-0808,2025-05-08 14:00:00,2025-05-08,Financial Fraud,Ransomware Binary,Low,30457.0,Healthcare,Middle East,CA,Active Directory,Night,51.2
INC-2025-0809,2025-12-03 20:00:00,2025-12-03,DDoS Attack,API Key Abuse,Low,333393.0,Tech Enterprise,North America,UK,Cloud Database,Afternoon,38.2
INC-2025-0810,2025-06-07 16:00:00,2025-06-07,Phishing,SQL Injection,Medium,35600.0,Financial Service,North America,DE,Email Gateway,Morning,30.0
INC-2025-0811,2025-05-11 16:00:00,2025-05-11,Phishing,Spear Phishing Email,Low,106193.0,Healthcare,Europe,NL,Cloud Database,Night,15.7
INC-2025-0812,2025-05-11 10:00:00,2025-05-11,Ransomware,Social Engineering,Critical,300699.0,Financial Service,Europe,BR,Cloud Database,Afternoon,84.6
INC-2025-0813,2025-09-04 19:00:00,2025-09-04,Phishing,Zero-day Exploit,Medium,23666.0,Financial Service,North America,UK,Active Directory,Morning,36.6
INC-2025-0814,2025-11-03 21:00:00,2025-11-03,DDoS Attack,SQL Injection,High,78309.0,Healthcare,Middle East,CA,POS Terminal,Night,60.2
INC-2025-0815,2025-08-25 02:00:00,2025-08-25,Credential Theft,Man-in-the-Middle,High,136066.0,Healthcare,Latin America,BR,Cloud Database,Evening,32.2
INC-2025-0816,2025-04-29 16:00:00,2025-04-29,Phishing,SQL Injection,Medium,68381.0,E-Commerce,Asia-Pacific,RU,Cloud Database,Afternoon,39.1
INC-2025-0817,2025-02-06 13:00:00,2025-02-06,Credential Theft,Brute Force,High,182946.0,E-Commerce,Europe,NL,Active Directory,Evening,64.9
INC-2025-0818,2025-02-27 23:00:00,2025-02-27,Data Exfiltration,Social Engineering,Critical,822470.0,Critical Infrastructure,North America,BR,POS Terminal,Morning,56.1
INC-2025-0819,2025-05-17 12:00:00,2025-05-17,Phishing,Man-in-the-Middle,Medium,97188.0,Government,Europe,CA,Active Directory,Night,20.4
INC-2025-0820,2025-07-14 19:00:00,2025-07-14,Phishing,Zero-day Exploit,Low,109880.0,E-Commerce,Asia-Pacific,IN,Cloud Database,Evening,35.5
INC-2025-0821,2025-03-28 01:00:00,2025-03-28,Credential Theft,Man-in-the-Middle,High,138692.0,Financial Service,Africa,US,Email Gateway,Night,48.3
INC-2025-0822,2025-02-16 13:00:00,2025-02-16,Insider Threat,API Key Abuse,Low,799037.0,Critical Infrastructure,Middle East,RU,Cloud Database,Evening,53.0
INC-2025-0823,2025-12-03 11:00:00,2025-12-03,Phishing,Brute Force,Low,80409.0,E-Commerce,Asia-Pacific,BR,POS Terminal,Night,6.4
INC-2025-0824,2025-03-31 03:00:00,2025-03-31,Credential Theft,Man-in-the-Middle,Low,308760.0,Tech Enterprise,Middle East,US,Web Application,Evening,56.7
INC-2025-0825,2025-04-23 11:00:00,2025-04-23,Credential Theft,Zero-day Exploit,Critical,155594.0,Tech Enterprise,Middle East,BR,Identity Provider,Night,69.1
INC-2025-0826,2025-09-30 11:00:00,2025-09-30,Credential Theft,Brute Force,High,214486.0,Government,Europe,CA,Identity Provider,Morning,51.5
INC-2025-0827,2025-01-01 02:00:00,2025-01-01,Credential Theft,Social Engineering,Medium,264642.0,Financial Service,North America,BR,Web Application,Morning,52.1
INC-2025-0828,2025-08-07 00:00:00,2025-08-07,DDoS Attack,SQL Injection,Medium,306041.0,Educational Institution,Asia-Pacific,IN,Web Application,Morning,36.0
INC-2025-0829,2025-08-01 08:00:00,2025-08-01,Ransomware,Social Engineering,Critical,223790.0,Government,North America,IN,Active Directory,Evening,94.4
INC-2025-0830,2025-02-13 15:00:00,2025-02-13,Credential Theft,Social Engineering,Medium,45077.0,Financial Service,Middle East,UK,Cloud Database,Night,28.1
INC-2025-0831,2025-10-12 04:00:00,2025-10-12,DDoS Attack,Ransomware Binary,High,148008.0,E-Commerce,Latin America,CA,Identity Provider,Morning,27.5
INC-2025-0832,2025-03-28 12:00:00,2025-03-28,Financial Fraud,Brute Force,Low,58811.0,E-Commerce,North America,CN,Cloud Database,Night,39.7
INC-2025-0833,2025-07-08 22:00:00,2025-07-08,Data Exfiltration,Brute Force,Critical,478734.0,E-Commerce,North America,DE,Cloud Database,Night,81.3
INC-2025-0834,2025-05-01 04:00:00,2025-05-01,Data Exfiltration,API Key Abuse,High,607985.0,Educational Institution,Europe,CA,Identity Provider,Morning,68.1
INC-2025-0835,2025-10-16 07:00:00,2025-10-16,Credential Theft,Ransomware Binary,Critical,333864.0,Critical Infrastructure,Europe,US,Identity Provider,Morning,82.7
INC-2025-0836,2025-06-28 15:00:00,2025-06-28,Phishing,Brute Force,High,56401.0,Healthcare,Africa,RU,Identity Provider,Morning,71.0
INC-2025-0837,2025-04-22 20:00:00,2025-04-22,Ransomware,Spear Phishing Email,High,787990.0,Government,North America,DE,Active Directory,Night,60.6
INC-2025-0838,2025-09-15 18:00:00,2025-09-15,Credential Theft,Spear Phishing Email,Medium,87912.0,Educational Institution,Latin America,CA,Cloud Database,Afternoon,28.9
INC-2025-0839,2025-07-15 19:00:00,2025-07-15,Data Exfiltration,Spear Phishing Email,Critical,671029.0,Healthcare,Latin America,JP,Cloud Database,Evening,68.9
INC-2025-0840,2025-01-04 21:00:00,2025-01-04,Ransomware,Spear Phishing Email,Medium,414716.0,Healthcare,Africa,RU,Web Application,Night,36.8
INC-2025-0841,2025-01-11 23:00:00,2025-01-11,Ransomware,API Key Abuse,High,292955.0,Critical Infrastructure,Africa,CN,POS Terminal,Night,57.1
INC-2025-0842,2025-07-11 03:00:00,2025-07-11,Credential Theft,Ransomware Binary,High,287191.0,Government,Latin America,BR,Cloud Database,Night,76.6
INC-2025-0843,2025-10-10 16:00:00,2025-10-10,Ransomware,Ransomware Binary,Low,230680.0,Healthcare,Middle East,US,Cloud Database,Night,5.0
INC-2025-0844,2025-10-01 16:00:00,2025-10-01,Phishing,API Key Abuse,Low,57911.0,Healthcare,North America,RU,Email Gateway,Morning,31.7
INC-2025-0845,2025-07-02 07:00:00,2025-07-02,Ransomware,Zero-day Exploit,Critical,342164.0,Tech Enterprise,North America,CN,Web Application,Morning,72.6
INC-2025-0846,2025-05-15 13:00:00,2025-05-15,Financial Fraud,API Key Abuse,High,110509.0,Government,Middle East,NL,Email Gateway,Afternoon,56.4
INC-2025-0847,2025-08-17 12:00:00,2025-08-17,Phishing,SQL Injection,Medium,18040.0,Financial Service,Asia-Pacific,RU,Cloud Database,Morning,38.0
INC-2025-0848,2025-07-29 17:00:00,2025-07-29,DDoS Attack,Man-in-the-Middle,Critical,25968.0,E-Commerce,Asia-Pacific,BR,Web Application,Morning,81.4
